Time,_utime_,Temperature,TSYS01Data/temperature,PressureAdjustedData/depth,Raw Salinity
2026-04-29T17:27:49.715Z,1777483669715983,23.585446134395752,26.387019594639355,0.334550573557983,0.29
2026-04-29T17:27:50.715Z,1777483670715983,23.594272282276652,26.406682315563444,0.3314804716767331,0.29
2026-04-29T17:27:51.715Z,1777483671715983,23.599080783416866,26.46520328431859,0.33051547183553054,0.29
2026-04-29T17:27:52.715Z,1777483672715983,23.58250408006774,26.50214590739472,0.3304265905152018,0.29
2026-04-29T17:27:53.715Z,1777483673715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:54.715Z,1777483674715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:55.715Z,1777483675715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:56.715Z,1777483676715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:57.715Z,1777483677715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:58.715Z,1777483678715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:27:59.715Z,1777483679715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:00.715Z,1777483680715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:01.715Z,1777483681715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:02.715Z,1777483682715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:03.715Z,1777483683715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:04.715Z,1777483684715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:05.715Z,1777483685715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:06.715Z,1777483686715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:07.715Z,1777483687715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:08.715Z,1777483688715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:09.715Z,1777483689715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:10.715Z,1777483690715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:11.715Z,1777483691715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:12.715Z,1777483692715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:13.715Z,1777483693715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:14.715Z,1777483694715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:15.715Z,1777483695715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:16.715Z,1777483696715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:17.715Z,1777483697715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:18.715Z,1777483698715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:19.715Z,1777483699715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:20.715Z,1777483700715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:21.715Z,1777483701715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:22.715Z,1777483702715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:23.715Z,1777483703715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:24.715Z,1777483704715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:25.715Z,1777483705715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:26.715Z,1777483706715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:27.715Z,1777483707715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:28.715Z,1777483708715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:29.715Z,1777483709715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:30.715Z,1777483710715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:31.715Z,1777483711715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:32.715Z,1777483712715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:33.715Z,1777483713715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:34.715Z,1777483714715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:35.715Z,1777483715715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:36.715Z,1777483716715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:37.715Z,1777483717715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:38.715Z,1777483718715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:39.715Z,1777483719715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:40.715Z,1777483720715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:41.715Z,1777483721715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:42.715Z,1777483722715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:43.715Z,1777483723715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:44.715Z,1777483724715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:45.715Z,1777483725715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:46.715Z,1777483726715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:47.715Z,1777483727715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:48.715Z,1777483728715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:49.715Z,1777483729715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:50.715Z,1777483730715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:51.715Z,1777483731715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:52.715Z,1777483732715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:53.715Z,1777483733715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:54.715Z,1777483734715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:55.715Z,1777483735715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:56.715Z,1777483736715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:57.715Z,1777483737715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:58.715Z,1777483738715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:28:59.715Z,1777483739715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:00.715Z,1777483740715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:01.715Z,1777483741715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:02.715Z,1777483742715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:03.715Z,1777483743715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:04.715Z,1777483744715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:05.715Z,1777483745715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:06.715Z,1777483746715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:07.715Z,1777483747715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:08.715Z,1777483748715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:09.715Z,1777483749715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:10.715Z,1777483750715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:11.715Z,1777483751715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:12.715Z,1777483752715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:13.715Z,1777483753715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:14.715Z,1777483754715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:15.715Z,1777483755715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:16.715Z,1777483756715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:17.715Z,1777483757715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:18.715Z,1777483758715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:19.715Z,1777483759715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:20.715Z,1777483760715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:21.715Z,1777483761715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:22.715Z,1777483762715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:23.715Z,1777483763715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:24.715Z,1777483764715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:25.715Z,1777483765715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:26.715Z,1777483766715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:27.715Z,1777483767715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:28.715Z,1777483768715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:29.715Z,1777483769715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:30.715Z,1777483770715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:31.715Z,1777483771715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:32.715Z,1777483772715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:33.715Z,1777483773715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:34.715Z,1777483774715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:35.715Z,1777483775715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:36.715Z,1777483776715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:37.715Z,1777483777715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:38.715Z,1777483778715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:39.715Z,1777483779715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:40.715Z,1777483780715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:41.715Z,1777483781715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:42.715Z,1777483782715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:43.715Z,1777483783715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:44.715Z,1777483784715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:45.715Z,1777483785715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:46.715Z,1777483786715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:47.715Z,1777483787715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:48.715Z,1777483788715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:49.715Z,1777483789715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:50.715Z,1777483790715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:51.715Z,1777483791715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:52.715Z,1777483792715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:53.715Z,1777483793715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:54.715Z,1777483794715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:55.715Z,1777483795715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:56.715Z,1777483796715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:57.715Z,1777483797715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:58.715Z,1777483798715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:29:59.715Z,1777483799715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:00.715Z,1777483800715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:01.715Z,1777483801715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:02.715Z,1777483802715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:03.715Z,1777483803715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:04.715Z,1777483804715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:05.715Z,1777483805715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:06.715Z,1777483806715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:07.715Z,1777483807715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:08.715Z,1777483808715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:09.715Z,1777483809715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:10.715Z,1777483810715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:11.715Z,1777483811715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:12.715Z,1777483812715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:13.715Z,1777483813715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:14.715Z,1777483814715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:15.715Z,1777483815715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:16.715Z,1777483816715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:17.715Z,1777483817715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:18.715Z,1777483818715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:19.715Z,1777483819715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:20.715Z,1777483820715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:21.715Z,1777483821715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:22.715Z,1777483822715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:23.715Z,1777483823715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:24.715Z,1777483824715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:25.715Z,1777483825715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:26.715Z,1777483826715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:27.715Z,1777483827715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:28.715Z,1777483828715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:29.715Z,1777483829715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:30.715Z,1777483830715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:31.715Z,1777483831715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:32.715Z,1777483832715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:33.715Z,1777483833715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:34.715Z,1777483834715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:35.715Z,1777483835715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:36.715Z,1777483836715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:37.715Z,1777483837715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:38.715Z,1777483838715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:39.715Z,1777483839715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:40.715Z,1777483840715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:41.715Z,1777483841715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:42.715Z,1777483842715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:43.715Z,1777483843715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:44.715Z,1777483844715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:45.715Z,1777483845715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:46.715Z,1777483846715983,23.597625579833984,26.511644926320628,0.3303348572320482,0.29
2026-04-29T17:30:47.715Z,1777483847715983,24.012238784873478,29.52397619470287,0.2560684005583246,0.13
2026-04-29T17:30:48.715Z,1777483848715983,24.018406834587804,29.46960385461864,0.25356815463373356,0.13
2026-04-29T17:30:49.715Z,1777483849715983,24.017457904582844,29.42524928509056,0.252043581756397,0.13
2026-04-29T17:30:50.715Z,1777483850715983,24.01935576433083,29.3869840667154,0.25259964438786253,0.13
2026-04-29T17:30:51.715Z,1777483851715983,24.014895792261086,29.34845332324778,0.25178320910080254,0.13
2026-04-29T17:30:52.715Z,1777483852715983,24.01451621990287,29.3051348856269,0.25461935262435453,0.13
2026-04-29T17:30:53.715Z,1777483853715983,24.010340921196477,29.27360995552749,0.24925203693408773,0.13
2026-04-29T17:30:54.715Z,1777483854715983,23.992975419898865,29.229300747990578,0.25129159981490334,0.13
2026-04-29T17:30:55.715Z,1777483855715983,24.01578146093394,29.262401991983552,0.2539189676022123,0.13
2026-04-29T17:30:56.715Z,1777483856715983,24.01410501646751,29.298253340986662,0.2566253601305379,0.13
2026-04-29T17:30:57.715Z,1777483857715983,24.005691150759812,29.3382958355279,0.25348242786881725,0.13
2026-04-29T17:30:58.715Z,1777483858715983,24.01612940213585,29.401268398588172,0.25413079269041183,0.13
2026-04-29T17:30:59.715Z,1777483859715983,24.028307322016772,29.43691163809001,0.2536776604554571,0.13
2026-04-29T17:31:00.715Z,1777483860715983,24.028781785554603,29.432456394439555,0.25183601878862577,0.13
2026-04-29T17:31:01.715Z,1777483861715983,24.028781785554603,29.412472749430094,0.25288867902191536,0.13
2026-04-29T17:31:02.715Z,1777483862715983,24.033684571611083,29.40716546167573,0.2507009165266433,0.13
2026-04-29T17:31:03.715Z,1777483863715983,24.034285557807888,29.390784531535814,0.2477476152519546,0.13
2026-04-29T17:31:04.715Z,1777483864715983,24.03643645491451,29.371323176868827,0.25394779432738507,0.13
2026-04-29T17:31:05.715Z,1777483865715983,24.042066738027497,29.367588068838018,0.2507976831007158,0.13
2026-04-29T17:31:06.715Z,1777483866715983,24.040706614299996,29.355989369034432,0.2549912699691414,0.13
2026-04-29T17:31:07.715Z,1777483867715983,24.043205445850617,29.363459753858933,0.24954676099909334,0.13
2026-04-29T17:31:08.715Z,1777483868715983,24.043205445850617,29.344324824873752,0.24938054610514815,0.13
2026-04-29T17:31:09.715Z,1777483869715983,24.04494513762984,29.336460908977188,0.25110459840042776,0.13
2026-04-29T17:31:10.715Z,1777483870715983,24.052030418690848,29.33305316750193,0.25328788061202473,0.13
2026-04-29T17:31:11.715Z,1777483871715983,24.05762904562929,29.32636867322276,0.25313052936449915,0.13
2026-04-29T17:31:12.715Z,1777483872715983,24.05073356030276,29.326172068879487,0.253767577095323,0.13
2026-04-29T17:31:13.715Z,1777483873715983,24.063132771698292,29.364901392157094,0.24915273596311793,0.13
2026-04-29T17:31:14.715Z,1777483874715983,24.061772656305546,29.384952770043697,0.2503545254470455,0.13
2026-04-29T17:31:15.715Z,1777483875715983,24.068225291994022,29.396681738149596,0.25255569028226477,0.13
2026-04-29T17:31:16.715Z,1777483876715983,24.069680296407167,29.40139944531154,0.24730642243071688,0.13
2026-04-29T17:31:17.715Z,1777483877715983,24.071894432375995,29.42754246932691,0.25306206750372373,0.13
2026-04-29T17:31:18.715Z,1777483878715983,24.074551393656147,29.464428298269127,0.2476681505009155,0.13
2026-04-29T17:31:19.715Z,1777483879715983,24.067655942273415,29.48919178966662,0.2510202670505394,0.13
2026-04-29T17:31:20.715Z,1777483880715983,24.08470476248709,29.535308360371005,0.2500978055415492,0.13
2026-04-29T17:31:21.715Z,1777483881715983,24.087013779873814,29.564914692742718,0.25319130213333174,0.13
2026-04-29T17:31:22.715Z,1777483882715983,24.092264416377148,29.621567156584774,0.24639443938048394,0.13
2026-04-29T17:31:23.715Z,1777483883715983,24.099001667131088,29.679849199669093,0.24952975362427576,0.13
2026-04-29T17:31:24.715Z,1777483884715983,24.102227951548993,29.73936732827235,0.24711176428406983,0.13
2026-04-29T17:31:25.715Z,1777483885715983,24.10485325918402,29.758091903766967,0.24953153814975323,0.13
2026-04-29T17:31:26.715Z,1777483886715983,24.108553990637883,29.784540616762683,0.24604733749656071,0.13
2026-04-29T17:31:27.715Z,1777483887715983,24.111811896227156,29.798091679737354,0.24562327648991172,0.13
2026-04-29T17:31:28.715Z,1777483888715983,24.114974908408332,29.84005144684977,0.24697512444338224,0.13
2026-04-29T17:31:29.715Z,1777483889715983,24.119244970236323,29.8247997733514,0.24918251361197602,0.13
2026-04-29T17:31:30.715Z,1777483890715983,24.11665130368434,29.781332814828033,0.2467063499415886,0.13
2026-04-29T17:31:31.715Z,1777483891715983,24.11851747859604,29.704927697393828,0.2501450006827465,0.13
2026-04-29T17:31:32.715Z,1777483892715983,24.125381197945682,29.61423222852693,0.25155918068355854,0.13
2026-04-29T17:31:33.715Z,1777483893715983,24.114215785750275,29.507272169952444,0.24998880645209443,0.13
2026-04-29T17:31:34.715Z,1777483894715983,24.115227949257097,29.394322865192294,0.24907374157169337,0.13
2026-04-29T17:31:35.715Z,1777483895715983,24.109787566903833,29.310181281823134,0.2475088192048552,0.13
2026-04-29T17:31:36.715Z,1777483896715983,24.11677782404935,29.21428964254858,0.24659196556140897,0.13
2026-04-29T17:31:37.715Z,1777483897715983,24.11238123863455,29.070182634727303,0.2509269751872493,0.13
2026-04-29T17:31:38.715Z,1777483898715983,24.111622115403733,28.926486562786636,0.24690312138682308,0.13
2026-04-29T17:31:39.715Z,1777483899715983,24.109123333584865,28.950231529846178,0.24952236267052263,0.13
